video,label,n_frames,n_blinks,blinks_per_min,mean_blink_dur,ibi_mean,ibi_cv,ear_mean,ear_entropy
000.mp4,real,198,0,0.0,0.0,0.0,0.0,0.3104348997560722,0.5203324880671512
001.mp4,real,230,0,0.0,0.0,0.0,0.0,0.21941732075228615,0.6576344870989709
002.mp4,real,347,1,2.5936599423631126,325.0,0.0,0.0,0.12739709430881468,0.3912334442118277
003.mp4,real,152,0,0.0,0.0,0.0,0.0,0.1921837144542651,1.3164498081328525e-09
004.mp4,real,155,0,0.0,0.0,0.0,0.0,0.1653201352142971,1.0965835020912722
005.mp4,real,193,0,0.0,0.0,0.0,0.0,0.15696687517570165,0.7340774685203413
006.mp4,real,155,0,0.0,0.0,0.0,0.0,0.15888149475252078,1.3164498081328525e-09
007.mp4,real,253,0,0.0,0.0,0.0,0.0,0.30191466283513657,0.14033101599655243
008.mp4,real,319,0,0.0,0.0,0.0,0.0,0.21518248113770194,0.7539176169118382
009.mp4,real,294,1,3.061224489795918,293.0,0.0,0.0,0.133489957249481,0.08614948822896479
010.mp4,real,237,0,0.0,0.0,0.0,0.0,0.3237045927624495,0.8519571708643354
011.mp4,real,316,0,0.0,0.0,0.0,0.0,0.39999999999999997,1.3164498081328543e-09
012.mp4,real,182,1,4.945054945054945,6.0,0.0,0.0,0.23803929368988805,0.09451023988627992
013.mp4,real,166,0,0.0,0.0,0.0,0.0,0.2712368704031862,1.3164498081328545e-09
014.mp4,real,338,2,5.325443786982248,110.5,20.0,0.0,0.2507673397566551,1.8828440997082911
015.mp4,real,219,1,4.10958904109589,20.0,0.0,0.0,0.14384819901697168,1.3164498081328545e-09
016.mp4,real,339,1,2.6548672566371683,3.0,0.0,0.0,0.16017008140961564,1.0563046729883907
017.mp4,real,199,0,0.0,0.0,0.0,0.0,0.18934750569631387,1.3164498081328525e-09
018.mp4,real,216,0,0.0,0.0,0.0,0.0,0.33216962402942135,0.0525693275710019
019.mp4,real,600,0,0.0,0.0,0.0,0.0,0.35914089525010856,1.3164498081328514e-09
020.mp4,real,195,0,0.0,0.0,0.0,0.0,0.2726675021179721,0.4858509547343902
021.mp4,real,216,0,0.0,0.0,0.0,0.0,0.2271543611888013,0.0922160585897634
022.mp4,real,163,1,5.521472392638037,58.0,0.0,0.0,0.16028896831511077,1.3164498081328525e-09
023.mp4,real,277,0,0.0,0.0,0.0,0.0,0.15930187083036604,0.6346076216338161
024.mp4,real,153,0,0.0,0.0,0.0,0.0,0.20184604172032566,0.7579523381840387
025.mp4,real,374,0,0.0,0.0,0.0,0.0,0.2954822696918985,1.3164498081328545e-09
026.mp4,real,161,0,0.0,0.0,0.0,0.0,0.11258765399390692,1.3164498081328525e-09
027.mp4,real,158,0,0.0,0.0,0.0,0.0,0.3956253640105512,0.4767255454432445
028.mp4,real,217,0,0.0,0.0,0.0,0.0,0.2340805989616424,1.3164498081328525e-09
029.mp4,real,208,0,0.0,0.0,0.0,0.0,0.19228101190218921,1.3164498081328525e-09
030.mp4,real,149,1,6.040268456375839,110.0,0.0,0.0,0.14351781154591906,1.3164498081328545e-09
031.mp4,real,241,0,0.0,0.0,0.0,0.0,0.07889150996755599,1.3164498081328525e-09
032.mp4,real,155,1,5.806451612903226,148.0,0.0,0.0,0.22880298612089117,0.2561350333879737
033.mp4,real,405,1,2.2222222222222223,107.0,0.0,0.0,0.21265237450767044,0.04371527455922828
034.mp4,real,204,0,0.0,0.0,0.0,0.0,0.1656500227274413,1.1660040445678945
035.mp4,real,212,1,4.245283018867925,17.0,0.0,0.0,0.1804233929743116,0.29059016977699254
036.mp4,real,169,0,0.0,0.0,0.0,0.0,0.2911639633913413,1.3164498081328545e-09
037.mp4,real,227,0,0.0,0.0,0.0,0.0,0.36129210391130706,1.3164498081328514e-09
038.mp4,real,153,0,0.0,0.0,0.0,0.0,0.3628339777575782,1.3164498081328514e-09
039.mp4,real,305,0,0.0,0.0,0.0,0.0,0.27943255435719205,1.3164498081328545e-09
040.mp4,real,274,0,0.0,0.0,0.0,0.0,0.25246650403706455,1.0295954431212004
041.mp4,real,175,0,0.0,0.0,0.0,0.0,0.3999999999999999,1.3164498081328543e-09
042.mp4,real,338,0,0.0,0.0,0.0,0.0,0.3180116647290359,0.46760405251243037
043.mp4,real,248,0,0.0,0.0,0.0,0.0,0.17882954503372453,0.02625568634756821
044.mp4,real,168,2,10.714285714285715,15.0,24.0,0.0,0.2570077954531829,0.6186177915208877
045.mp4,real,175,0,0.0,0.0,0.0,0.0,0.30364400159477856,0.3313157861211232
046.mp4,real,252,0,0.0,0.0,0.0,0.0,0.3299188795900033,0.2673802780972309
047.mp4,real,160,0,0.0,0.0,0.0,0.0,0.26345299415027396,1.3164498081328545e-09
