video,label,n_frames,n_blinks,blinks_per_min,mean_blink_dur,ibi_mean,ibi_cv,ear_mean,ear_entropy
000.mp4,real,198,7,31.818181818181817,2.142857142857143,22.333333333333332,0.38920611356917034,0.2928564813778779,1.7943200451273604
001.mp4,real,230,16,62.608695652173914,3.4375,13.266666666666667,0.45181440755871316,0.2535700516966036,2.1029623115738127
002.mp4,real,347,0,0.0,0.0,0.0,0.0,0.2941608725981263,1.8523964510326785
003.mp4,real,152,7,41.44736842105263,12.571428571428571,21.666666666666668,0.7242216794158866,0.17127053412585705,2.182568771702896
004.mp4,real,155,7,40.64516129032258,3.0,22.833333333333332,0.5015294417161735,0.2824284840649192,2.124871185495156
005.mp4,real,193,6,27.979274611398964,2.6666666666666665,23.2,0.5791923112069283,0.2935955923678104,1.7847907193699473
006.mp4,real,155,1,5.806451612903226,67.0,0.0,0.0,0.27385912290853665,2.203157640324658
007.mp4,real,253,0,0.0,0.0,0.0,0.0,0.27812752514155464,1.9919259287875104
008.mp4,real,319,8,22.570532915360502,2.25,36.857142857142854,0.875145390174753,0.2941000820517407,2.079600884119214
009.mp4,real,294,12,36.73469387755102,7.666666666666667,24.636363636363637,0.8680297105655748,0.247481535496799,1.898546684046411
010.mp4,real,237,1,3.797468354430379,2.0,0.0,0.0,0.30802400165881005,1.369129001674448
011.mp4,real,316,1,2.848101265822785,2.0,0.0,0.0,0.31893553451160706,1.0956930121437953
012.mp4,real,182,14,69.23076923076924,8.785714285714286,11.615384615384615,0.502613667408618,0.209919340650387,2.064158560471286
013.mp4,real,166,9,48.795180722891565,6.222222222222222,17.5,0.594532915279833,0.25221333241956545,2.4748224131006156
014.mp4,real,338,28,74.55621301775147,3.857142857142857,11.481481481481481,0.7029446013469146,0.24787157584404995,1.5690648830295115
015.mp4,real,219,8,32.87671232876712,17.75,28.857142857142858,1.1279961243044536,0.19788088020429334,2.445374396564937
016.mp4,real,339,9,23.89380530973451,2.6666666666666665,35.625,0.7446453974376555,0.32328727169109095,1.6315622560349858
017.mp4,real,199,12,54.27135678391959,9.583333333333334,15.636363636363637,0.6099388646984528,0.22878019648811262,1.6976698766621325
018.mp4,real,216,6,24.999999999999996,6.0,31.6,0.30194583387600604,0.28114975830838895,2.024743854407328
019.mp4,real,600,0,0.0,0.0,0.0,0.0,0.3095283833493532,2.2328848085102013
020.mp4,real,195,3,13.846153846153847,53.0,15.0,0.7999999994666667,0.21115085996245633,1.2122142296282716
021.mp4,real,216,0,0.0,0.0,0.0,0.0,0.2382594494074213,2.494308275013974
022.mp4,real,163,1,5.521472392638037,6.0,0.0,0.0,0.3246319922602122,1.3798311030804082
023.mp4,real,277,6,19.494584837545126,3.0,38.0,0.4317714588757166,0.34681062968833093,1.791412228819873
024.mp4,real,153,3,17.647058823529413,2.0,47.0,0.5531914892440019,0.365709804364214,1.7142688911455874
025.mp4,real,374,10,24.06417112299465,3.6,38.111111111111114,0.7328636556327296,0.345399639376664,2.107450608392383
026.mp4,real,161,12,67.08074534161491,2.25,14.181818181818182,0.5789849192110817,0.27614623914436387,1.9937453884092031
027.mp4,real,158,9,51.265822784810126,4.222222222222222,17.75,0.48361365362583447,0.2904853974032294,2.4753592628125505
028.mp4,real,217,10,41.474654377880185,2.1,19.77777777777778,0.3893059804564276,0.2888389258077296,1.6920762005201846
029.mp4,real,208,4,17.307692307692307,2.0,61.666666666666664,0.6171164594247953,0.38363167525097425,1.396634401226593
030.mp4,real,149,3,18.120805369127517,14.0,28.5,0.29824561393044013,0.2707501607815734,2.3205385551799877
031.mp4,real,241,14,52.28215767634855,6.571428571428571,17.307692307692307,0.48519819010233284,0.23292173617836426,2.073478998007144
032.mp4,real,155,7,40.64516129032258,4.285714285714286,18.0,0.39020939803702215,0.2655664421536597,1.907120819129247
033.mp4,real,405,0,0.0,0.0,0.0,0.0,0.2915827777795164,1.3164498081328545e-09
034.mp4,real,204,9,39.705882352941174,5.777777777777778,21.375,0.43381408230869595,0.25472069778220724,2.051430881824863
035.mp4,real,212,0,0.0,0.0,0.0,0.0,0.3127315681867166,1.9186421851514344
036.mp4,real,169,4,21.301775147928993,2.25,38.666666666666664,0.33939689103342374,0.30667763510683294,1.3958759655903945
037.mp4,real,227,16,63.436123348017624,4.5625,13.266666666666667,0.28399740985517363,0.23620549170271743,1.8902791648440898
038.mp4,real,153,4,23.529411764705884,3.25,34.666666666666664,0.16542933201079205,0.29915048181185827,1.8104279326036754
039.mp4,real,305,17,50.16393442622951,3.3529411764705883,17.125,0.7426267467199498,0.2580794219980796,1.6928475868867605
040.mp4,real,274,0,0.0,0.0,0.0,0.0,0.3100312213751576,1.812339682659887
041.mp4,real,175,0,0.0,0.0,0.0,0.0,0.1212608483996238,1.7066256812869558
042.mp4,real,338,25,66.5680473372781,3.2,13.583333333333334,0.5610395062296348,0.2659371367849442,1.9968771372160363
